event.id,timestamp,location.long,location.lat,behavioural.classification,ground.speed,heading,height.raw,manually.marked.outlier,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.behaviour,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.deployment.special.event,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.migration.state,visible,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,utm.easting,utm.northing,utm.zone,study.timezone,study.local.timestamp,ncep.noaa.gov.reanalysis.2.6hr.flx.u.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.v.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Temperature_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Specific_humidity_height_above_ground,modis.land.MOD13A2.005.1.km.16.days.NDVI,ecmwf2.interim_daily.sfc.10.metre.U.wind.component,ecmwf2.interim_daily.sfc.10.metre.V.wind.component,ecmwf2.interim_daily.sfc.2.metre.temperature,ecmwf2.interim_daily.sfc.Thermal.uplift,validdata,timestamp2,computedSpeed,stepLength,timeInterval,TRMM_3B42.007.IRprecipitation
76342370,00:00.0,-107.2471,52.3402,NA,0,348,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-3.65E+00,2.38E+00,288.4214,0.009314849,0.531493285,-2.69E+00,3.80E+00,288.713,5.35E-02,TRUE,6/2/2011 12:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
76342371,00:00.0,-107.2471,52.3403,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-3.51E+00,2.73E+00,286.7581,0.008944329,0.530970484,-2.53E+00,3.19E+00,285.9487,2.67E-02,TRUE,6/2/2011 15:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
76342372,00:00.0,-107.2474,52.3403,NA,0,88,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346897.3,5801266.1,13N,Pacific Standard Time,00:00.0,-3.37E+00,3.09E+00,285.0945,0.008573722,0.531369308,-2.37E+00,2.59E+00,283.184,0.00E+00,TRUE,6/2/2011 18:00,6.79E-03,2.04E-02,3.00E+00,-1.00E+04
76342373,00:00.0,-107.2765,52.3395,NA,11,64,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344912.4,5801239.1,13N,Pacific Standard Time,00:00.0,-3.61E+00,2.77E+00,284.0214,0.008059777,0.424657934,-1.85E+00,2.11E+00,282.4686,0.00E+00,TRUE,6/2/2011 21:00,6.60E-01,1.98E+00,3.00E+00,-1.00E+04
76342374,00:00.0,-107.2319,52.3462,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347973.4,5801889.5,13N,Pacific Standard Time,00:00.0,-3.99E+00,2.51E+00,283.0087,0.007560368,0.408611467,-1.32E+00,1.64E+00,281.798,0.00E+00,TRUE,6/3/2011 0:00,1.04E+00,3.12E+00,3.00E+00,-1.00E+04
76342375,00:00.0,-107.2316,52.3462,NA,0,324,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347993.8,5801888.9,13N,Pacific Standard Time,00:00.0,-5.11E+00,1.64E+00,285.2521,0.008104856,0.404459526,-3.20E+00,1.97E+00,285.9054,9.85E-01,TRUE,6/3/2011 3:00,6.79E-03,2.04E-02,3.00E+00,-1.00E+04
76342376,00:00.0,-107.2316,52.3462,NA,0,320,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347993.8,5801888.9,13N,Pacific Standard Time,00:00.0,-6.23E+00,7.70E-01,287.4953,0.008649295,0.404610181,-5.07E+00,2.30E+00,290.0127,1.97E+00,TRUE,6/3/2011 6:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342377,57:00.0,-107.2317,52.3462,NA,0,310,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347987,5801889.1,13N,Pacific Standard Time,57:00.0,-6.92E+00,1.69E-02,290.2303,0.008696443,0.406362294,-5.04E+00,2.57E+00,293.7567,1.73E-01,TRUE,6/3/2011 11:57,1.14E-03,6.79E-03,5.95E+00,-1.00E+04
76342378,01:00.0,-107.2316,52.3461,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347993.4,5801877.8,13N,Pacific Standard Time,01:00.0,-6.92E+00,1.31E-02,290.2374,0.008694421,0.404642783,-5.04E+00,2.57E+00,293.7623,1.58E-01,TRUE,6/3/2011 12:01,1.95E-01,1.30E-02,6.67E-02,-1.00E+04
76342379,00:00.0,-107.2247,52.3465,NA,0,10,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,348464.8,5801907.8,13N,Pacific Standard Time,00:00.0,-6.08E+00,4.59E-01,287.385,0.008266951,0.344333019,-4.25E+00,2.03E+00,289.1194,7.84E-02,TRUE,6/3/2011 15:00,1.58E-01,4.71E-01,2.98E+00,-1.00E+04
76342380,00:00.0,-107.2136,52.3472,NA,7,300,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349223.1,5801962.4,13N,Pacific Standard Time,00:00.0,-5.22E+00,9.07E-01,284.5115,0.007837971,0.346152561,-3.45E+00,1.48E+00,284.4432,0.00E+00,TRUE,6/3/2011 18:00,2.53E-01,7.58E-01,3.00E+00,-1.00E+04
76342381,00:00.0,-107.2474,52.3403,NA,1,334,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346897.3,5801266.1,13N,Pacific Standard Time,00:00.0,-5.00E+00,6.16E-01,283.0588,0.007374089,0.536224546,-2.85E+00,1.04E+00,282.3023,0.00E+00,TRUE,6/3/2011 21:00,8.07E-01,2.42E+00,3.00E+00,-1.00E+04
76342382,01:00.0,-107.2474,52.34,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346896.3,5801232.7,13N,Pacific Standard Time,01:00.0,-4.77E+00,3.55E-01,281.6254,0.006898903,0.53998354,-2.25E+00,6.18E-01,280.2109,7.09E-03,TRUE,6/4/2011 0:01,1.11E-02,3.34E-02,3.02E+00,-1.00E+04
76342383,00:00.0,-107.2471,52.3403,NA,0,340,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-4.90E+00,6.58E-01,285.0325,0.00765936,0.537449076,-3.26E+00,1.24E+00,287.1273,1.28E+00,TRUE,6/4/2011 3:00,1.31E-02,3.91E-02,2.98E+00,-1.00E+04
76342384,00:00.0,-107.2471,52.3403,NA,0,358,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-5.03E+00,9.63E-01,288.4588,0.008424238,0.537988958,-4.28E+00,1.86E+00,294.0824,2.55E+00,TRUE,6/4/2011 6:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342385,00:00.0,-107.2472,52.3402,NA,0,326,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346910.6,5801254.5,13N,Pacific Standard Time,00:00.0,-4.21E+00,1.48E+00,289.9502,0.008080956,0.539515979,-3.72E+00,1.89E+00,294.5161,1.56E+00,TRUE,6/4/2011 9:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
76342386,00:00.0,-107.2471,52.3402,NA,0,358,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-3.39E+00,1.99E+00,291.4418,0.007737548,0.540083526,-3.16E+00,1.92E+00,294.95,5.57E-01,TRUE,6/4/2011 12:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
76342387,01:00.0,-107.247,52.3403,NA,0,340,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,01:00.0,-1.90E+00,1.34E+00,286.4367,0.007088931,0.539636479,-2.07E+00,1.30E+00,290.214,2.77E-01,TRUE,6/4/2011 15:01,4.32E-03,1.30E-02,3.02E+00,-1.00E+04
76342388,00:00.0,-107.2622,52.3388,NA,18,316,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345884,5801130.7,13N,Pacific Standard Time,00:00.0,-4.42E-01,6.90E-01,281.4907,0.006452156,0.410349215,-9.85E-01,6.92E-01,285.5324,0.00E+00,TRUE,6/4/2011 18:00,3.51E-01,1.05E+00,2.98E+00,-1.00E+04
76342389,00:00.0,-107.2611,52.3549,NA,0,322,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346014.9,5802918.8,13N,Pacific Standard Time,00:00.0,-5.73E-01,-2.52E-01,280.0736,0.005880306,0.549858397,-7.11E-01,-6.40E-01,283.4133,0.00E+00,TRUE,6/4/2011 21:00,5.97E-01,1.79E+00,3.00E+00,-1.00E+04
76342390,00:00.0,-107.2952,52.3475,NA,0,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,343666.8,5802169,13N,Pacific Standard Time,00:00.0,-7.09E-01,-1.22E+00,278.6864,0.005320438,0.497268838,-4.31E-01,-1.98E+00,281.2985,0.00E+00,TRUE,6/5/2011 0:00,8.19E-01,2.46E+00,3.00E+00,-1.00E+04
76342391,00:00.0,-107.284,52.3449,NA,0,318,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344420.5,5801855.7,13N,Pacific Standard Time,00:00.0,-6.67E-01,-1.20E+00,285.6864,0.008212926,0.456476405,-1.47E+00,-1.76E+00,288.6595,1.18E+00,TRUE,6/5/2011 3:00,2.71E-01,8.14E-01,3.00E+00,-1.00E+04
76342392,00:00.0,-107.2838,52.3449,NA,1,262,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344434.1,5801855.3,13N,Pacific Standard Time,00:00.0,-6.24E-01,-1.19E+00,292.6932,0.011107859,0.45702967,-2.50E+00,-1.53E+00,296.02,2.36E+00,TRUE,6/5/2011 6:00,4.53E-03,1.36E-02,3.00E+00,-1.00E+04
76342393,00:00.0,-107.2838,52.3449,NA,0,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344434.1,5801855.3,13N,Pacific Standard Time,00:00.0,-2.19E+00,-1.97E+00,293.1413,0.010273633,0.457748763,-2.62E+00,-1.22E+00,296.0963,1.18E+00,TRUE,6/5/2011 9:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342394,00:00.0,-107.2839,52.3449,NA,0,354,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344427.3,5801855.5,13N,Pacific Standard Time,00:00.0,-3.76E+00,-2.74E+00,293.5894,0.009439406,0.458556986,-2.75E+00,-9.14E-01,296.1726,0.00E+00,TRUE,6/5/2011 12:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
76342395,00:00.0,-107.3022,52.337,NA,18,230,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,343152.9,5801016.5,13N,Pacific Standard Time,00:00.0,-3.14E+00,-1.94E+00,290.5771,0.009660652,0.442618407,-2.83E+00,-1.11E+00,291.5284,0.00E+00,TRUE,6/5/2011 15:00,5.07E-01,1.52E+00,3.00E+00,-1.00E+04
76342396,00:00.0,-107.2907,52.3388,NA,0,4,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,343942.6,5801191.8,13N,Pacific Standard Time,00:00.0,-2.54E+00,-1.12E+00,287.6005,0.009886526,0.500076274,-2.92E+00,-1.31E+00,286.9033,0.00E+00,TRUE,6/5/2011 18:00,2.69E-01,8.07E-01,3.00E+00,-1.00E+04
76342397,00:00.0,-107.2471,52.3402,NA,1,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-2.50E+00,-1.55E+00,286.9169,0.009757642,0.545989317,-2.20E+00,-1.51E+00,286.0429,0.00E+00,TRUE,6/5/2011 21:00,9.89E-01,2.97E+00,3.00E+00,-1.00E+04
76342398,01:00.0,-107.247,52.3404,NA,0,348,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.9,5801276.3,13N,Pacific Standard Time,01:00.0,-2.44E+00,-2.01E+00,286.1933,0.009616571,0.544631566,-1.51E+00,-1.70E+00,285.1671,5.47E-03,TRUE,6/6/2011 0:01,7.71E-03,2.33E-02,3.02E+00,-1.00E+04
76342399,00:00.0,-107.2471,52.3402,NA,0,8,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-2.61E+00,-2.84E+00,287.7587,0.010497305,0.547063097,-2.73E+00,-2.18E+00,290.2072,9.85E-01,TRUE,6/6/2011 3:00,7.79E-03,2.33E-02,2.98E+00,-1.00E+04
76342400,00:00.0,-107.2471,52.3403,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-2.79E+00,-3.67E+00,289.3329,0.011382995,0.546627081,-3.95E+00,-2.67E+00,295.2755,1.97E+00,TRUE,6/6/2011 6:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
76342401,00:00.0,-107.247,52.3403,NA,0,336,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,00:00.0,-2.69E+00,-3.72E+00,289.8772,0.011685793,0.547194701,-4.04E+00,-2.27E+00,295.2663,1.09E+00,TRUE,6/6/2011 9:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
76342402,00:00.0,-107.2471,52.3402,NA,0,22,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-2.60E+00,-3.76E+00,290.4215,0.011988639,0.548673767,-4.12E+00,-1.86E+00,295.2571,2.12E-01,TRUE,6/6/2011 12:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
76342403,00:00.0,-107.2471,52.3402,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-1.93E+00,-2.57E+00,288.6771,0.01110657,0.549210657,-3.07E+00,-1.87E+00,291.3126,1.06E-01,TRUE,6/6/2011 15:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342404,00:00.0,-107.3122,52.3296,NA,21,88,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,342445.4,5800215.3,13N,Pacific Standard Time,00:00.0,-1.21E+00,-1.39E+00,286.8559,0.010182414,0.532368345,-1.98E+00,-1.93E+00,287.3511,0.00E+00,TRUE,6/6/2011 18:00,1.53E+00,4.58E+00,3.00E+00,-1.00E+04
76342405,00:00.0,-107.2753,52.3448,NA,0,346,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345012.6,5801825.9,13N,Pacific Standard Time,00:00.0,-2.11E+00,-8.27E-01,287.8411,0.010875722,0.459146257,-1.58E+00,-2.16E+00,289.6922,1.00E+00,TRUE,6/7/2011 3:00,3.36E-01,3.02E+00,9.00E+00,-1.00E+04
76342406,00:00.0,-107.2752,52.3447,NA,0,12,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345019.1,5801814.6,13N,Pacific Standard Time,00:00.0,-2.34E+00,2.65E-01,289.8669,0.012131607,0.459524665,-2.34E+00,-2.65E+00,295.9573,2.00E+00,TRUE,6/7/2011 6:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
76342407,00:00.0,-107.2755,52.3449,NA,0,24,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344999.4,5801837.5,13N,Pacific Standard Time,00:00.0,-2.73E+00,-1.35E+00,290.7486,0.012206039,0.460428547,-2.39E+00,-2.75E+00,295.6439,1.20E+00,TRUE,6/7/2011 9:00,1.01E-02,3.02E-02,3.00E+00,-1.00E+04
76342408,00:00.0,-107.2755,52.3446,NA,0,344,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344998.3,5801804.1,13N,Pacific Standard Time,00:00.0,-3.11E+00,-2.97E+00,291.6303,0.012280407,0.460925799,-2.45E+00,-2.86E+00,295.3303,3.99E-01,TRUE,6/7/2011 12:00,1.11E-02,3.34E-02,3.00E+00,-1.00E+04
76342409,00:00.0,-107.2758,52.3455,NA,0,24,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344981,5801904.8,13N,Pacific Standard Time,00:00.0,-3.67E+00,-2.65E+00,289.5523,0.011222871,0.461896999,-2.96E+00,-3.28E+00,290.554,1.99E-01,TRUE,6/7/2011 15:00,3.40E-02,1.02E-01,3.00E+00,-1.00E+04
76342410,00:00.0,-107.2697,52.3448,NA,26,144,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345394.1,5801813.9,13N,Pacific Standard Time,00:00.0,-4.24E+00,-2.34E+00,287.4734,0.010163099,0.451139739,-3.46E+00,-3.71E+00,285.7788,0.00E+00,TRUE,6/7/2011 18:00,1.41E-01,4.22E-01,3.00E+00,-1.00E+04
76342411,00:00.0,-107.2353,52.3314,NA,12,178,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347690.9,5800250.8,13N,Pacific Standard Time,00:00.0,-6.12E+00,-3.20E+00,285.5906,0.009155083,0.550283123,-3.92E+00,-3.84E+00,282.3644,8.80E-02,TRUE,6/7/2011 21:00,9.24E-01,2.77E+00,3.00E+00,-1.00E+04
76342412,00:00.0,-107.2739,52.3546,NA,0,352,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345142.3,5802912.7,13N,Pacific Standard Time,00:00.0,-7.94E+00,-4.00E+00,283.7562,0.008185337,0.581989673,-4.42E+00,-3.97E+00,278.9034,1.73E-01,TRUE,6/8/2011 0:00,1.23E+00,3.68E+00,3.00E+00,-1.00E+04
76342413,00:00.0,-107.2739,52.3557,NA,0,14,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345146.1,5803035.1,13N,Pacific Standard Time,00:00.0,-7.81E+00,-4.06E+00,283.5099,0.0080473,0.573418989,-4.87E+00,-3.45E+00,279.4412,9.26E-01,TRUE,6/8/2011 3:00,4.08E-02,1.22E-01,3.00E+00,-1.00E+04
76342414,00:00.0,-107.274,52.3556,NA,0,336,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345138.9,5803024.2,13N,Pacific Standard Time,00:00.0,-7.67E+00,-4.13E+00,283.2642,0.007909683,0.57492408,-5.32E+00,-2.94E+00,279.9805,1.68E+00,TRUE,6/8/2011 6:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
76342415,01:00.0,-107.2739,52.3557,NA,0,324,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345146.1,5803035.1,13N,Pacific Standard Time,01:00.0,-7.56E+00,-4.11E+00,283.6354,0.007526303,0.57498642,-5.32E+00,-2.60E+00,280.4411,1.29E+00,TRUE,6/8/2011 9:01,4.32E-03,1.30E-02,3.02E+00,-1.00E+04
76342416,00:00.0,-107.2741,52.356,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345133.5,5803068.9,13N,Pacific Standard Time,00:00.0,-7.44E+00,-4.10E+00,284.0027,0.00714745,0.573817356,-5.32E+00,-2.27E+00,280.8968,8.96E-01,TRUE,6/8/2011 12:00,1.21E-02,3.60E-02,2.98E+00,-1.00E+04
76342417,00:00.0,-107.3081,52.3329,NA,0,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,342736.5,5800573.3,13N,Pacific Standard Time,00:00.0,-6.93E+00,-3.24E+00,281.3835,0.006435663,0.543337575,-4.66E+00,-1.80E+00,279.2333,4.44E-01,TRUE,6/8/2011 15:00,1.15E+00,3.45E+00,3.00E+00,-1.00E+04
76342418,00:00.0,-107.2471,52.3403,NA,0,4,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-6.29E+00,-2.38E+00,278.6423,0.00562168,0.557424734,-3.98E+00,-1.32E+00,277.5701,0.00E+00,TRUE,6/8/2011 18:00,1.41E+00,4.23E+00,3.00E+00,-1.00E+04
76342419,00:00.0,-107.247,52.3403,NA,0,26,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,00:00.0,-4.79E+00,-2.13E+00,277.0023,0.005055941,0.557996447,-3.81E+00,-1.57E+00,276.5879,1.25E-01,TRUE,6/8/2011 21:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
76342420,00:00.0,-107.2471,52.3403,NA,0,344,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:00.0,-3.28E+00,-1.89E+00,275.3626,0.00449037,0.558504499,-3.63E+00,-1.81E+00,275.6057,2.50E-01,TRUE,6/9/2011 0:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
76342421,00:00.0,-107.2471,52.3402,NA,0,4,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-3.29E+00,-2.38E+00,278.441,0.005157871,0.559948459,-3.69E+00,-1.57E+00,279.2492,1.01E+00,TRUE,6/9/2011 3:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
76342422,00:00.0,-107.2471,52.3402,NA,0,358,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-3.29E+00,-2.87E+00,281.5193,0.005825338,0.560485349,-3.75E+00,-1.32E+00,282.8926,1.77E+00,TRUE,6/9/2011 6:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342423,00:00.0,-107.2471,52.3402,NA,0,14,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:00.0,-3.33E-01,-1.04E+00,275.4339,0.004578465,0.563169799,6.48E-02,-9.00E-01,279.32,0.00E+00,TRUE,6/9/2011 21:00,0.00E+00,0.00E+00,1.50E+01,-1.00E+04
76342424,00:00.0,-107.2806,52.3519,NA,3,150,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344676.6,5802626.9,13N,Pacific Standard Time,00:00.0,1.16E-01,5.26E-02,272.4168,0.003698049,0.529576936,3.96E-02,-1.36E+00,277.2378,0.00E+00,TRUE,6/10/2011 0:00,8.74E-01,2.62E+00,3.00E+00,-1.00E+04
76342425,00:00.0,-107.2614,52.3543,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345992.4,5802852.7,13N,Pacific Standard Time,00:00.0,-1.95E+00,-5.83E-02,278.937,0.005270168,0.577139859,-1.21E+00,-1.53E+00,283.3423,1.29E+00,TRUE,6/10/2011 3:00,4.44E-01,1.33E+00,3.00E+00,-1.00E+04
76342426,00:00.0,-107.2614,52.3543,NA,0,16,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345992.4,5802852.7,13N,Pacific Standard Time,00:00.0,-4.02E+00,-1.64E-01,285.4767,0.006849204,0.577642511,-2.45E+00,-1.69E+00,289.4526,2.57E+00,TRUE,6/10/2011 6:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
76342427,00:00.0,-107.2614,52.3545,NA,0,14,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345993.1,5802874.9,13N,Pacific Standard Time,00:00.0,-3.68E+00,4.02E-01,286.6885,0.006842753,0.573659534,-2.12E+00,-6.62E-01,289.9974,1.72E+00,TRUE,6/10/2011 9:00,7.41E-03,2.22E-02,3.00E+00,-1.00E+04
